ssn,nif,nome,telefone,morada,data_nasc
97426556665,117040074,Nicole-Ema Borges,938309854,"Rua de Lima 9, 4312-635 Torres Novas",1967-01-20
83312330367,375493996,Rita Andrade,918997620,"Rua do Alto de São João 164, 1048-181 Santa Cruz",2022-09-25
39102800646,225283663,Lucas de Matos,911276867,"Avenida Fernandes 61, 6583-921 Esposende",1936-10-10
63565908728,197397825,Mara Freitas,915062810,"Largo de Lopes 68, 3044-738 Agualva-Cacém",1939-11-21
39051316205,178869900,Salomé Borges,938854126,"Travessa Henriques 53, 0185-798 São Mamede de Infesta",1932-05-18
82407071961,169516060,Diogo Pinho-Silva,963141277,"Travessa de Macedo 11, 2539-151 Setúbal",2020-02-02
48981286986,268399739,Salvador Lima,912195464,"Rua de Vaz 6, 8539-224 Vila do Conde",1934-08-28
68675711399,113579343,Júlia Brito,935996331,"Rua de Nascimento 12, 3177-358 Esposende",1970-09-04
71151319108,183993760,Noah do Santos,912787119,"Rua de Matias 25, 4083-353 Póvoa de Santa Iria",1952-10-09
73147909684,297296679,Gonçalo Oliveira,968280724,"Avenida Brito 554, 8981-823 Alcácer do Sal",1988-09-20
80904977345,231974001,Marcos Azevedo,913131368,"Rua Paulo Pires 620, 0987-060 Oliveira de Azeméis",1922-10-31
37804827749,342141879,Lúcia de Azevedo,966374234,"Alameda do Marechal Gomes da Costa 8, 7669-493 Reguengos de Monsaraz",1967-10-31
15866896734,170099405,Diana Neves,966697771,"Avenida do Viso 5, 5413-545 Valongo",1961-05-02
21271544842,277468208,Emília Freitas,968455646,"Rua de Torres 33, 6338-647 Cartaxo",2003-01-15
38270779585,390061203,Matilde Torres,910318095,"Avenida de Brito 7, 5084-386 Trancoso",1951-07-18
90834917404,295577080,Flor Baptista,914491933,"Largo de Antero de Quental 663, 7308-337 Amora",1971-01-17
20961159997,130641335,Isabel Moreira,936600230,"Alameda Mariana Cunha 45, 7615-455 Cartaxo",2020-10-19
29785903209,182272723,Gabriela Monteiro,919756100,"Alameda Garcia 7, 4895-555 Viana do Castelo",1966-06-20
40188432823,365117901,Álvaro de Gomes,968971506,"Praça Gaspar Miranda 23, 5644-120 Mealhada",1920-10-27
41859649249,193079107,Guilherme Marques,960672051,"Avenida de Lopes 92, 2157-594 Montijo",1964-12-13
71940069476,306459791,Dinis Neto,960391724,"Travessa de Soares 781, 6848-780 Santiago do Cacém",2017-10-25
31230665582,123548307,Salvador do Carneiro,935268721,"Largo Rui Paiva 17, 4353-793 Chaves",1984-10-22
33305175334,353077862,Rita Gomes,918048679,"Avenida Carvalho 83, 6280-103 Vila Nova de Gaia",1923-09-06
48617907444,207600562,David Faria-Sá,918572404,"Praça Marco Rocha 188, 8524-303 Porto Santo",1921-03-06
22606780237,114013057,Vasco Nogueira,917619653,"Avenida Ariana Pinto 60, 9029-599 Barcelos",1908-08-15
24963851337,395057004,Rafael Borges,962238412,"Avenida do Molhe 77, 1879-423 Vila Real de Santo António",1940-06-25
72759966860,325463524,Joaquim Mota,969335881,"Largo Vaz 47, 2448-995 Trofa",1964-03-14
52620469613,366118050,Rodrigo Sá,918305845,"Avenida Diogo Garcia 64, 7837-334 Câmara de Lobos",1994-07-17
57964815288,106537758,Teresa Lourenço,911687700,"Largo de Coelho 85, 3664-895 Porto",1977-04-19
70815741421,262147171,Júlia Simões,917451299,"Largo Antunes 16, 3346-176 Covilhã",2018-11-30
16079286738,179281692,Luciana Lima,960640640,"Rua da Quinta do Guarda-Mor 87, 1838-302 Guimarães",1939-07-01
16069130714,237335912,Kyara-Isabel Pinho,931188542,"Largo Gaspar 34, 5422-631 Marco de Canaveses",1968-08-29
95011094541,165550925,Ricardo de Carneiro,935463595,"Travessa da Galega 91, 0691-565 Santo Tirso",1999-01-06
47955258359,147278441,Valentim Azevedo-Loureiro,937684794,"Rua Rodrigues 4, 6875-520 Agualva-Cacém",1940-08-08
53344854907,343084803,Carlos Freitas,914918950,"Largo das Congostas 173, 0577-078 Angra do Heroísmo",1989-04-05
93232146322,314314716,Noah Azevedo,918591860,"Rua do Mercado 1, 8466-111 Câmara de Lobos",1960-01-22
29156320736,288347129,Luciana Melo,967843711,"Avenida da Quinta de São João Baptista 20, 2393-671 Penafiel",1910-08-29
24348751113,328688566,Valentina Monteiro,918428438,"Travessa Panorâmica Edgar Cardoso 129, 4831-399 Lamego",1949-07-16
28787092768,124088386,Bernardo Pinho,913309263,"Avenida Professor António José Saraiva 216, 6396-529 Lamego",1955-11-01
63034389444,254734921,Manuel Monteiro,939651271,"Praça Oliveira 30, 3665-724 Mêda",2013-06-06
84400070315,104910246,Fábio Castro,965262004,"Praça da Quinta do Guarda-Mor 19, 2933-284 Tomar",1965-10-11
14131303299,370843458,Ivo Nascimento,938736737,"Avenida Júlia Ribeiro 639, 1775-163 Alcobaça",1909-05-08
27083728032,205020698,Brian Melo,962039654,"Avenida Diogo Vaz 47, 3889-860 Cartaxo",1968-01-04
10259188436,231989378,Kevin Amorim,933729732,"Travessa de Fonseca 68, 6282-058 Montijo",1936-10-30
88454866888,381885433,José Vieira,935790547,"Largo Miranda 1, 0486-411 Gondomar",2009-06-08
14127962938,214751772,Lia de Anjos,967675909,"Largo das Fragatas 65, 4837-702 Vale de Cambra",1978-08-27
88052356069,181594212,Mélanie Pinheiro-Monteiro,910988017,"Avenida Gil Neto 779, 2741-243 Mirandela",1936-03-17
18102868684,261964446,Benedita Barros,934568825,"Rua Correia 130, 3672-430 Amora",1971-10-07
93346480943,395155449,Salomé-Bruna Simões,937142650,"Rua de Azevedo 186, 8395-528 Santa Cruz",1991-04-25
58823137206,276884434,Bianca do Ribeiro,931229908,"Rua de Azevedo 41, 6367-447 Porto",2019-06-04
80210967239,203727953,Lúcia Vaz,933462402,"Alameda de Rocha 165, 8649-258 Évora",1946-01-08
61631258778,195872786,Luciana Simões-Vaz,936278940,"Praça de Valente 4, 7220-719 Odivelas",1932-06-28
76937465693,117071756,Joel Araújo,933774820,"Avenida de Barbosa 7, 5121-714 Braga",2022-04-13
19129510697,109105466,Martim Lourenço,939733161,"Avenida de Valente 126, 1584-687 Santa Comba Dão",1980-05-13
97137581504,275759497,Álvaro Araújo,910516719,"Rua Professor Francisco Caldeira Cabral 56, 3720-055 Lisboa",1951-05-24
79529264737,324626947,Núria Silva,934535696,"Avenida de Nogueira 837, 8936-311 Beja",1980-01-14
90841440915,184670396,Salvador Borges,913800013,"Largo Diogo Garcia 26, 0423-638 Elvas",2000-01-02
22341275677,251617488,Lia Figueiredo-Simões,933220287,"Alameda Batista 38, 9103-811 Paços de Ferreira",1936-01-06
59791000404,272234844,Sérgio Faria,918298420,"Avenida Sara Moreira 39, 6322-940 Vizela",1914-09-22
62879507533,160628305,Tatiana de Gomes,969469800,"Travessa das Âncoras 24, 7395-774 Lixa",1961-10-30
70078362231,244624199,Bryan Moreira-Esteves,915494097,"Avenida Henriques 35, 5614-315 Fundão",1970-06-03
70250789820,357380963,Juliana Vieira,935950432,"Rua de Teixeira 65, 9107-889 Mêda",1972-07-12
93487309666,154310298,Simão Moreira-Maia,910427056,"Praça de Ferreira 240, 3988-770 Quarteira",1985-09-10
76475901762,203182943,Tiago Azevedo,917565830,"Rua Jesus 68, 4957-574 Odivelas",1976-11-18
52888892467,333243506,Gabriela Melo,913636017,"Praça de Pinho 940, 6136-548 Peniche",2006-08-13
95768643588,285183341,Mia Carneiro,964657343,"Rua Figueiredo 82, 1893-871 Mêda",1924-09-03
83401462494,335784661,Gaspar de Oliveira,937214022,"Rua de Carneiro 21, 6090-324 Leiria",2015-03-21
20271321602,316433457,Tomás Reis,919556291,"Rua de Vinte e Quatro de Agosto 963, 2215-175 Caldas da Rainha",1952-09-02
41787004087,217661524,Frederico Monteiro,961446451,"Rua de Paiva 99, 0483-556 Ílhavo",1939-08-28
45971556641,380248460,Rui Amaral-Lourenço,918377697,"Rua Afonso de Albuquerque 197, 9694-886 Vale de Cambra",2015-10-30
17856669422,162099227,José do Jesus,919735829,"Rua de Magalhães 1, 8346-529 Felgueiras",2017-11-22
95561959221,156862385,Rafael Matos,964946134,"Rua de Rodrigues 385, 7467-171 Viseu",1957-03-08
33735982342,338663709,Matilde Barros,939403296,"Avenida do Pimenta 6, 6222-243 Mêda",2006-06-26
36675081053,110885061,Sebastião Matos,965001710,"Largo S. Bartolomeu 40, 5833-287 Barcelos",1909-11-21
63678946957,135276982,Melissa Matias,966396412,"Alameda de Fonseca 9, 9598-857 Entroncamento",1993-07-06
21990287210,149794354,Benedita Macedo,933413825,"Avenida Benjamim Ribeiro 42, 8287-393 Vila Real",2007-09-23
90243768844,187534222,Leonardo Loureiro,914939371,"Rua de Loureiro 37, 1579-667 Alcobaça",1937-02-09
76167315290,189502018,Mateus Amorim,963922175,"Avenida Castro 97, 7844-920 Tomar",1954-08-15
60450975908,332930424,Irina de Teixeira,966977230,"Avenida Borges 898, 1198-787 Ponta Delgada",1908-09-01
16097166190,158779425,Carolina Maia,939029722,"Largo Faria 6, 1519-136 Fiães",2000-12-12
78965260248,275500295,Yasmin Cunha,918543641,"Travessa de Figueiredo 60, 1191-801 Lagoa",1909-11-03
72974994068,283338018,Marcos do Castro,964133389,"Alameda Eduardo Prado Coelho 319, 3651-355 Santo Tirso",1959-09-15
72527698281,347557283,Nádia do Amaral,913350861,"Rua de Moreira 55, 1090-824 Lagos",1915-05-12
54670424641,314400086,Rui Neto,917048768,"Travessa do Sextante 164, 8044-585 Mêda",1954-10-27
20117273303,285834200,Iara Sousa,916832580,"Praça Gabriela Fernandes 95, 7262-754 Porto",1920-03-28
21109104625,218877006,Afonso Simões,938638435,"Avenida Fonseca 969, 3133-191 Faro",1926-09-21
60699328972,219089281,Diogo Valente,934331282,"Alameda Jesus 153, 1484-190 Valbom",2010-01-11
59689258100,208272794,Jéssica Brito,911221837,"Rua Cruz 1, 3462-945 São João da Madeira",1980-02-10
51710048499,158048935,Cristiano Baptista,912602988,"Largo de Assunção 8, 0766-610 São João da Madeira",1951-02-24
87613428805,242261845,Afonso Ferreira-Maia,968603477,"Avenida do Trancão 738, 8598-511 Tondela",2010-06-21
31624154359,171095621,Soraia Coelho,913808976,"Travessa Francisco Ferreira 77, 1483-723 Trancoso",2007-10-13
78390375265,384801205,Simão Neves,911262219,"Rua de Alves 20, 1881-705 Vila Nova de Famalicão",1908-10-29
49714084853,372611666,Gonçalo de Oliveira,936887003,"Rua de Lima 5, 7434-183 Mangualde",1987-11-11
83365407826,278950755,Filipa-Inês Guerreiro,963488595,"Avenida de Figueiredo 50, 6227-961 Reguengos de Monsaraz",1978-05-30
81841316621,155275599,Clara Silva,961376177,"Largo Machado 56, 0086-489 Valpaços",1997-06-14
38323455549,358040979,Diogo Torres,937166755,"Avenida de Matias 29, 8602-299 Seixal",1933-10-10
40347980502,347813062,Mário Maia,967178944,"Avenida de Vaz 60, 5952-293 Bragança",1921-01-20
64316553106,171073907,Salomé-Laura Antunes,913890668,"Rua de Vicente 33, 3006-929 Trancoso",1999-12-03
29565946945,223723174,Jorge Simões,931449904,"Travessa de Macedo 4, 5589-996 Cartaxo",2013-09-14
16397540198,179313382,Mário Carneiro,968073008,"Rua Simões 24, 6217-820 Pinhel",1984-03-22
22938746690,246456477,Helena-Soraia Moreira,939489820,"Rua Afonso Fernandes 54, 3299-985 Santiago do Cacém",1978-10-03
86293767162,129676378,Ângela de Silva,913965354,"Praça de Figueiredo 83, 8649-326 Esmoriz",1929-06-25
83480442484,239731983,Larissa da Tavares,910741396,"Largo Denis Loureiro 92, 4972-405 Bragança",1966-06-27
52658534048,198970444,David Correia,966586669,"Travessa de Eça de Queirós 221, 3339-159 Praia da Vitória",1953-04-30
87442445246,132867815,Marta Marques,915269443,"Rua de Lima 65, 0468-199 Vizela",1992-06-17
57260193508,236056324,Samuel Almeida,937732313,"Rua de Henriques 22, 1069-583 Abrantes",2023-01-03
60619520539,110352290,Victória Lima,911572984,"Avenida de Oliveira 93, 4793-346 Viana do Castelo",1949-07-25
38638105070,305800855,Nicole Faria,967156377,"Avenida Almirante Pinheiro de Azevedo 49, 3392-511 Ovar",1965-03-10
94936420076,333758230,Anita Lopes,931611368,"Praça Camila Cruz 24, 8521-167 São João da Madeira",1956-08-22
81646035699,293514817,Débora Pinho,964158550,"Avenida de Camilo 58, 0968-871 Vila Nova de Santo André",1992-12-03
89398156238,113056380,Bianca Azevedo,910972233,"Avenida de Teixeira 200, 1296-141 Lamego",2021-03-13
31663404041,301461457,Leonardo Gomes,935065424,"Travessa do Varejão 152, 2777-256 Figueira da Foz",1981-09-05
59476414072,391178059,Mariana Ramos,935161051,"Avenida de Coelho 46, 4246-488 Amadora",1915-02-24
18320680984,165609037,Afonso Pacheco,915010414,"Alameda de Almeida 80, 6725-712 Moura",1990-10-26
76514293129,347662664,Madalena Esteves,918361199,"Rua de Pires 952, 8137-649 Torres Vedras",1927-07-12
38903600869,169776865,Kelly Teixeira,918632349,"Avenida Abreu 800, 4709-251 Barcelos",1979-04-06
90663231978,249892019,Nair Moura,961940514,"Alameda das Andorinhas 139, 3814-282 Esposende",1909-12-29
55438946349,247975263,Mário Carvalho,961918232,"Avenida Lia Matias 10, 4148-143 Santiago do Cacém",1956-03-31
22459483380,203925157,Patrícia Santos-Leal,932010730,"Largo Professor António de Sousa Franco 13, 8316-645 Seixal",1923-07-03
53425320936,381584036,Lúcia Andrade,935754529,"Travessa Azevedo 35, 2944-833 Covilhã",1977-11-12
64346002764,393320993,Isabela Sousa,933451969,"Avenida Marco Fonseca 73, 9028-153 Rio Tinto",1939-12-09
66593444792,176473690,Ismael da Carvalho,930274388,"Avenida Dinis Mota 6, 0853-873 Pombal",1919-02-26
12601417374,252597979,Alexandra Nunes,967245873,"Rua Moreira 2, 8618-396 Abrantes",1982-08-03
84509766659,207219252,Camila Fernandes,933113402,"Travessa Amélia Pinheiro 45, 5153-997 Setúbal",1939-07-13
73664112559,125852030,Mariana Brito,933360147,"Avenida das Mimosas 80, 0948-516 Póvoa de Varzim",1944-10-15
76160693137,104616482,Amélia Jesus,961049200,"Travessa Isaac Vieira 68, 0204-078 Vila Franca de Xira",1994-09-21
72239155872,248805172,Igor Rocha-Fonseca,964167784,"Praça de Soares 36, 9083-283 Odivelas",1941-04-06
97920833214,194825207,Guilherme Magalhães,961935961,"Alameda de Pereira 44, 3349-246 Felgueiras",1973-02-01
30054304221,323717419,Lourenço Maia,969015274,"Rua Soares 193, 9487-483 Vila do Conde",2015-12-14
79642132963,323371094,Amélia de Nascimento,914821514,"Alameda Lucas Batista 713, 1723-502 Torres Vedras",1936-06-17
48729173312,165159720,Nair Gaspar,910124278,"Alameda Pereira 74, 3875-581 Lagoa",1935-02-01
63992841951,166775871,Cristiano Cardoso,930243532,"Praça de Assunção 95, 7444-054 Loulé",2021-03-02
38429768983,271461826,Teresa Jesus,937202307,"Avenida de Maia 196, 0083-139 Vila Nova de Gaia",2000-03-23
68916653786,188019508,Bárbara do Reis,961172782,"Avenida de Lopes 3, 9593-490 Marinha Grande",1998-03-04
69200597279,110343495,Kelly Guerreiro,962390890,"Praça Ema Almeida 162, 4110-328 Mealhada",1960-11-28
35273878493,140638561,Marta Figueiredo,936494958,"Rua de Augusto Gomes 17, 8158-522 Fafe",1963-11-01
89341136834,172583856,Renata Domingues,937644014,"Rua Barbosa 56, 5499-159 Beja",1968-02-08
80630449360,313158764,Catarina Cruz,962311477,"Rua Ana Mendes 117, 2105-910 Amarante",2023-04-07
95631280620,236537084,Bruno Lima,910877019,"Travessa Feia 189, 7411-061 Chaves",1951-08-08
97758609663,160040462,Teresa Batista,932632723,"Praça Branco 84, 3273-929 Estarreja",1936-11-13
30803502727,115921778,Dinis do Esteves,936865664,"Rua de Jesus 992, 1898-488 Santo Tirso",1968-12-16
62486181167,204800633,Valentim Amaral-Neves,913755242,"Largo Rocha 591, 5941-712 Torres Novas",1976-02-17
93086373233,174714508,André Almeida,916656239,"Alameda Maria de Lourdes Sá Teixeira 1, 4610-674 Fundão",1974-01-18
15479983341,362510474,Carlota Mota,937277964,"Alameda Valentina Araújo 6, 4676-872 Seixal",1954-05-27
30951827816,158432936,Alexandra-Valentina Nascimento,937582629,"Praça Alfredo Keil 89, 7617-535 Torres Novas",2022-11-21
78025573671,187174883,Carolina Pacheco,966191974,"Rua de Martins 668, 7250-862 Faro",1938-09-28
75043955017,351243021,Marco Sá,969328926,"Rua de Oliveira 84, 2235-184 Cartaxo",1910-07-09
34243553000,116317478,Simão Rocha,914322078,"Rua de Carvalho 98, 7823-686 Santarém",2021-03-21
19750498413,270515436,Gonçalo Carneiro,919673799,"Avenida Micael Ferreira 66, 1869-695 Santiago do Cacém",1921-03-08
42654706146,210563719,Pedro Silva,930122544,"Avenida Gomes 1, 6344-969 Mealhada",2018-12-14
33896940027,398628562,Alícia Barros,963811056,"Largo Rúben Maia 197, 3328-613 Espinho",1988-03-03
65193882262,229378018,Yara Ramos,960052164,"Avenida de Santos 992, 9570-300 Funchal",1960-11-21
63229120944,373715677,Luana-Renata Leal,964133838,"Largo Pereira 11, 1087-463 Valpaços",1963-03-22
70201766426,278771414,Gaspar Neves,918488565,"Rua de Assunção 41, 7522-250 Amadora",1963-06-25
15754724043,340112254,Bruna do Fernandes,918036148,"Avenida Bruno Oliveira 13, 8035-586 Trofa",1910-03-03
77001970326,247784360,Leonardo Leite,962143288,"Rua de Anjos 26, 7334-761 Leiria",1938-06-13
23994232155,204621583,Duarte Fernandes,938915931,"Alameda de Antero de Figueiredo 46, 8377-703 Oliveira do Bairro",1938-05-22
61833588716,193317139,Brian Esteves,917834881,"Alameda de Ribeiro 29, 8777-418 Tomar",1935-08-03
72291527917,192808132,Filipe Garcia,962492335,"Praça Catarina Paiva 28, 8357-046 Portalegre",1916-02-09
93114565956,372150290,Mara Azevedo,918962968,"Alameda de Amorim 48, 2355-181 São João da Madeira",1942-06-21
89913658751,296755015,Isabela do Rodrigues,931630321,"Avenida Leite 60, 3249-594 Marinha Grande",1999-10-30
15034623489,128027599,Daniela Azevedo,962555569,"Avenida Ribeirinhos 5, 7794-512 Tomar",1979-01-15
82940149128,158276725,Érica Batista,960611570,"Praça Abreu 3, 7231-880 Trofa",1936-11-16
79376027584,150789137,José Soares-Ferreira,918441326,"Avenida do Leal 38, 4010-472 São João da Madeira",2012-12-23
61962836719,225992192,Daniela Guerreiro,910236471,"Travessa Garcia de Orta ao Parque das Nações 75, 5776-975 Ermesinde",1966-01-26
98820330533,318206726,Edgar Pinheiro-Antunes,964886275,"Rua de Correia 69, 4304-818 Albufeira",2008-10-15
18686230388,377746323,Nicole Moura,966859872,"Avenida Nádia Gaspar 71, 8048-089 Funchal",1967-07-17
32810284355,204591117,Rodrigo Silva,961285865,"Praça Alves 1, 5864-324 Viana do Castelo",2011-06-21
61465908070,215203942,Juliana-Maria Jesus,930064352,"Avenida Carvalho 223, 3267-604 Ponte de Sor",1986-02-01
24464674190,267565899,Noa Andrade,965446340,"Largo de Batista 66, 6471-136 Espinho",2018-08-10
46131037135,204141859,Joana Baptista,913350237,"Largo de Vieira 150, 0509-701 Ribeira Grande",1933-12-10
24477898376,200461143,Sofia-Mara Pacheco,934394578,"Praça Branco 98, 6791-022 Ponte de Sor",2014-01-27
70149734629,104664085,Tiago Rocha-Soares,935400210,"Travessa de Moreira 39, 9864-211 Maia",1987-03-28
66733704477,152805450,Noah Campos,910647544,"Travessa de Leal 68, 6953-137 Esposende",1971-02-21
71913763602,218882732,Kévim Amorim,912516533,"Rua de Domingues 54, 3434-368 Penafiel",1992-03-02
96582182093,376392891,Rita Pacheco,937503323,"Rua de Francos 9, 5036-307 Reguengos de Monsaraz",1919-01-24
68744720769,288948340,Violeta de Gonçalves,932258400,"Travessa de Barros 67, 0844-832 São João da Madeira",1945-04-25
76534379749,109619282,Eva Pacheco,964766431,"Avenida Pinto 40, 2190-809 Oliveira do Hospital",1989-10-04
94471157483,260397636,Letícia Henriques,930489463,"Praça Morais 99, 6146-662 Ponte de Sor",1958-05-07
45322436066,164882413,Anita Alves,964360882,"Praça de Torres 95, 8178-483 Miranda do Douro",1991-08-17
72112796349,301827458,Letícia Esteves,938265590,"Avenida Anita Teixeira 636, 8782-916 Guimarães",1925-02-09
